"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"1366","Nom_1366","Prenom_1366","RH","8","Opérations","2019-01-15","","Активен","844","7,54","2019","80,5","94,67","Высокая","2024-10-01"
"1367","Nom_1367","Prenom_1367","Finance","1","Ressources Humaines","2022-03-26","","Активен","2868","4,35","2022","64,33","54","Низкая","2024-10-01"
"1368","Nom_1368","Prenom_1368","Manager","9","Juridique","2023-07-30","","Активен","2314","3,01","2023","71,08","74","Средняя","2024-10-01"
"1369","Nom_1369","Prenom_1369","Finance","9","Juridique","2022-07-08","","Активен","3398","4,07","2022","69,08","75,33","Средняя","2024-10-01"
"1370","Nom_1370","Prenom_1370","Developpeur","10","Direction Générale","2022-03-26","","Активен","1801","4,35","2022","79,42","87,33","Высокая","2024-10-01"
"1371","Nom_1371","Prenom_1371","RH","2","Finance","2019-02-16","","Активен","1833","7,46","2019","73,17","71,33","Средняя","2024-10-01"
"1372","Nom_1372","Prenom_1372","RH","4","Data & Analytics","2019-11-20","","Активен","2840","6,7","2019","73,58","68,67","Средняя","2024-10-01"
"1373","Nom_1373","Prenom_1373","Developpeur","8","Opérations","2021-04-23","","Активен","1073","5,27","2021","74,75","62,67","Средняя","2024-10-01"
"1375","Nom_1375","Prenom_1375","Manager","1","Ressources Humaines","2019-05-10","","Активен","2579","7,23","2019","77,58","75,67","Средняя","2024-10-01"
"1376","Nom_1376","Prenom_1376","RH","5","Marketing","2022-12-05","","Активен","1278","3,66","2022","78,67","78,33","Средняя","2024-10-01"
"1377","Nom_1377","Prenom_1377","RH","7","Service Client","2019-04-05","","Активен","1315","7,32","2019","81,5","92","Высокая","2024-10-01"
"1378","Nom_1378","Prenom_1378","Manager","4","Data & Analytics","2020-09-18","","Активен","1991","5,87","2020","78,92","73,33","Средняя","2024-10-01"
"1379","Nom_1379","Prenom_1379","Analyste","1","Ressources Humaines","2021-01-24","","Активен","3468","5,52","2021","74,25","81","Высокая","2024-10-01"
"1380","Nom_1380","Prenom_1380","Manager","9","Juridique","2022-08-08","","Активен","2211","3,98","2022","71,33","72,67","Средняя","2024-10-01"
"1381","Nom_1381","Prenom_1381","Finance","5","Marketing","2021-03-04","","Активен","4080","5,41","2021","68,58","68,33","Средняя","2024-10-01"
"1383","Nom_1383","Prenom_1383","Developpeur","8","Opérations","2019-03-10","","Активен","942","7,39","2019","75,67","65,67","Средняя","2024-10-01"
"1384","Nom_1384","Prenom_1384","Finance","2","Finance","2023-08-11","","Активен","4132","2,97","2023","79,25","83,33","Высокая","2024-10-01"
"1385","Nom_1385","Prenom_1385","RH","3","Informatique","2019-01-11","","Активен","1587","7,55","2019","72,67","61","Средняя","2024-10-01"
"1387","Nom_1387","Prenom_1387","Finance","1","Ressources Humaines","2021-05-21","","Активен","1422","5,2","2021","69,67","76","Средняя","2024-10-01"
"1388","Nom_1388","Prenom_1388","RH","2","Finance","2020-07-03","","Активен","4641","6,08","2020","73,33","75","Средняя","2024-10-01"
"1389","Nom_1389","Prenom_1389","Analyste","7","Service Client","2022-03-03","","Активен","4476","4,41","2022","77,92","68,67","Средняя","2024-10-01"
"1390","Nom_1390","Prenom_1390","Analyste","10","Direction Générale","2020-12-12","","Активен","3372","5,63","2020","80,17","83,33","Высокая","2024-10-01"
"1391","Nom_1391","Prenom_1391","Developpeur","2","Finance","2019-01-23","","Активен","4060","7,52","2019","72,25","68,67","Средняя","2024-10-01"
"1392","Nom_1392","Prenom_1392","RH","6","Ventes","2021-03-25","","Активен","866","5,35","2021","66,33","60,33","Средняя","2024-10-01"
"1393","Nom_1393","Prenom_1393","Analyste","3","Informatique","2019-12-12","","Активен","1940","6,64","2019","70,92","83,67","Высокая","2024-10-01"
"1394","Nom_1394","Prenom_1394","Manager","4","Data & Analytics","2019-10-29","","Активен","3114","6,76","2019","70,08","65","Средняя","2024-10-01"
"1395","Nom_1395","Prenom_1395","RH","8","Opérations","2019-12-29","","Активен","3332","6,59","2019","76,08","72","Средняя","2024-10-01"
"1397","Nom_1397","Prenom_1397","Manager","10","Direction Générale","2019-08-06","","Активен","1987","6,99","2019","70,25","80,33","Высокая","2024-10-01"
"1398","Nom_1398","Prenom_1398","Analyste","6","Ventes","2019-05-21","","Активен","4139","7,2","2019","73,75","71,33","Средняя","2024-10-01"
"1399","Nom_1399","Prenom_1399","RH","1","Ressources Humaines","2023-06-28","","Активен","1348","3,09","2023","77,75","78,33","Средняя","2024-10-01"
"1400","Nom_1400","Prenom_1400","Finance","7","Service Client","2021-08-15","","Активен","4887","4,96","2021","73,92","78","Средняя","2024-10-01"
"1401","Nom_1401","Prenom_1401","Analyste","8","Opérations","2022-05-18","","Активен","872","4,21","2022","76,17","69,67","Средняя","2024-10-01"
"1402","Nom_1402","Prenom_1402","Analyste","8","Opérations","2021-09-11","","Активен","998","4,89","2021","82,67","68","Средняя","2024-10-01"
"1403","Nom_1403","Prenom_1403","RH","3","Informatique","2021-09-19","","Активен","4001","4,87","2021","77,08","90","Высокая","2024-10-01"
"1404","Nom_1404","Prenom_1404","RH","10","Direction Générale","2023-07-05","","Активен","2581","3,07","2023","78,58","80,33","Высокая","2024-10-01"
"1405","Nom_1405","Prenom_1405","Manager","1","Ressources Humaines","2023-06-28","","Активен","1371","3,09","2023","74,92","81,67","Высокая","2024-10-01"
"1407","Nom_1407","Prenom_1407","Manager","6","Ventes","2020-11-13","","Активен","2438","5,71","2020","70,25","73","Средняя","2024-10-01"
"1408","Nom_1408","Prenom_1408","Analyste","9","Juridique","2023-01-23","","Активен","2631","3,52","2023","79,17","76,33","Средняя","2024-10-01"
"1409","Nom_1409","Prenom_1409","Developpeur","7","Service Client","2021-09-30","","Активен","2655","4,84","2021","77,25","72","Средняя","2024-10-01"
"1410","Nom_1410","Prenom_1410","Finance","1","Ressources Humaines","2019-12-22","","Активен","1974","6,61","2019","74,83","77","Средняя","2024-10-01"
"1411","Nom_1411","Prenom_1411","Analyste","1","Ressources Humaines","2021-10-04","","Активен","4540","4,82","2021","69,25","54,33","Низкая","2024-10-01"
"1412","Nom_1412","Prenom_1412","RH","6","Ventes","2022-09-09","","Активен","4077","3,89","2022","80,83","89,67","Высокая","2024-10-01"
"1413","Nom_1413","Prenom_1413","Finance","5","Marketing","2022-03-02","","Активен","978","4,42","2022","72,08","66,67","Средняя","2024-10-01"
"1414","Nom_1414","Prenom_1414","Developpeur","9","Juridique","2021-06-06","","Активен","3044","5,15","2021","73,25","70,67","Средняя","2024-10-01"
"1415","Nom_1415","Prenom_1415","Developpeur","2","Finance","2019-05-07","","Активен","4886","7,24","2019","77,08","76,33","Средняя","2024-10-01"
"1416","Nom_1416","Prenom_1416","Manager","8","Opérations","2022-02-03","","Активен","1534","4,49","2022","70,42","77","Средняя","2024-10-01"
"1417","Nom_1417","Prenom_1417","Finance","5","Marketing","2021-10-05","","Активен","1598","4,82","2021","81,92","78,67","Средняя","2024-10-01"
"1418","Nom_1418","Prenom_1418","Manager","2","Finance","2020-08-26","","Активен","1587","5,93","2020","72,83","79,67","Средняя","2024-10-01"
"1419","Nom_1419","Prenom_1419","Analyste","10","Direction Générale","2023-12-28","","Активен","3595","2,59","2023","75,17","68,67","Средняя","2024-10-01"
"1420","Nom_1420","Prenom_1420","Finance","6","Ventes","2022-11-02","","Активен","3884","3,75","2022","77,17","64,67","Средняя","2024-10-01"
"1421","Nom_1421","Prenom_1421","Analyste","10","Direction Générale","2021-10-10","","Активен","3718","4,81","2021","65,83","63,33","Средняя","2024-10-01"
"1422","Nom_1422","Prenom_1422","Manager","8","Opérations","2019-02-20","","Активен","1531","7,44","2019","81,58","76,67","Средняя","2024-10-01"
"1424","Nom_1424","Prenom_1424","Manager","2","Finance","2023-01-25","","Активен","4246","3,52","2023","76,83","84","Высокая","2024-10-01"
"1425","Nom_1425","Prenom_1425","Finance","5","Marketing","2022-08-12","","Активен","2405","3,97","2022","63,25","66,67","Средняя","2024-10-01"
"1426","Nom_1426","Prenom_1426","Manager","2","Finance","2022-08-13","","Активен","4578","3,97","2022","69,17","77,33","Средняя","2024-10-01"
"1427","Nom_1427","Prenom_1427","Developpeur","2","Finance","2023-10-16","","Активен","3545","2,79","2023","65,75","58,67","Низкая","2024-10-01"
"1428","Nom_1428","Prenom_1428","Manager","6","Ventes","2021-02-17","","Активен","3970","5,45","2021","69,67","66,33","Средняя","2024-10-01"
"1429","Nom_1429","Prenom_1429","Developpeur","10","Direction Générale","2022-12-01","","Активен","3733","3,67","2022","83,17","75,67","Средняя","2024-10-01"
"1431","Nom_1431","Prenom_1431","Finance","4","Data & Analytics","2021-03-24","","Активен","1124","5,36","2021","77,5","77,33","Средняя","2024-10-01"
"1432","Nom_1432","Prenom_1432","Finance","6","Ventes","2023-06-25","","Активен","2650","3,1","2023","76,67","82,67","Высокая","2024-10-01"
"1433","Nom_1433","Prenom_1433","Finance","7","Service Client","2022-11-29","","Активен","2290","3,67","2022","73,58","70","Средняя","2024-10-01"
"1434","Nom_1434","Prenom_1434","RH","6","Ventes","2022-10-01","","Активен","1693","3,83","2022","78,83","72","Средняя","2024-10-01"
"1435","Nom_1435","Prenom_1435","Analyste","8","Opérations","2023-07-04","","Активен","2190","3,08","2023","80,33","76,33","Средняя","2024-10-01"
"1436","Nom_1436","Prenom_1436","Finance","4","Data & Analytics","2020-02-24","","Активен","4189","6,43","2020","76,92","76,33","Средняя","2024-10-01"
"1437","Nom_1437","Prenom_1437","Developpeur","1","Ressources Humaines","2022-04-20","","Активен","3063","4,28","2022","65,92","80","Высокая","2024-10-01"
"1438","Nom_1438","Prenom_1438","Finance","7","Service Client","2021-09-09","","Активен","4232","4,89","2021","75,75","75,67","Средняя","2024-10-01"
"1439","Nom_1439","Prenom_1439","RH","3","Informatique","2021-04-04","","Активен","3171","5,33","2021","76,08","81","Высокая","2024-10-01"
"1440","Nom_1440","Prenom_1440","Developpeur","6","Ventes","2021-10-21","","Активен","3886","4,78","2021","77,75","85,67","Высокая","2024-10-01"
"1441","Nom_1441","Prenom_1441","RH","2","Finance","2020-07-20","","Активен","2315","6,03","2020","79,25","87","Высокая","2024-10-01"
"1442","Nom_1442","Prenom_1442","Developpeur","9","Juridique","2020-01-06","","Активен","3717","6,57","2020","75,17","67","Средняя","2024-10-01"
"1443","Nom_1443","Prenom_1443","Manager","1","Ressources Humaines","2021-07-24","","Активен","3152","5,02","2021","69,83","80,33","Высокая","2024-10-01"
"1444","Nom_1444","Prenom_1444","Analyste","6","Ventes","2020-10-22","","Активен","1967","5,77","2020","74,5","80","Высокая","2024-10-01"
"1445","Nom_1445","Prenom_1445","Analyste","6","Ventes","2022-12-25","","Активен","910","3,6","2022","63,33","58","Низкая","2024-10-01"
"1446","Nom_1446","Prenom_1446","RH","5","Marketing","2021-08-26","","Активен","4455","4,93","2021","76,5","70,33","Средняя","2024-10-01"
"1447","Nom_1447","Prenom_1447","Analyste","5","Marketing","2022-08-25","","Активен","4593","3,93","2022","76,92","74","Средняя","2024-10-01"
"1448","Nom_1448","Prenom_1448","RH","1","Ressources Humaines","2022-03-06","","Активен","2555","4,41","2022","68","71","Средняя","2024-10-01"
"1450","Nom_1450","Prenom_1450","RH","5","Marketing","2022-12-30","","Активен","2096","3,59","2022","71","82,33","Высокая","2024-10-01"
"1451","Nom_1451","Prenom_1451","Analyste","2","Finance","2019-11-09","","Активен","4574","6,73","2019","64,67","66","Средняя","2024-10-01"
"1452","Nom_1452","Prenom_1452","RH","7","Service Client","2019-04-27","","Активен","3020","7,26","2019","77,92","78,33","Средняя","2024-10-01"
"1453","Nom_1453","Prenom_1453","Analyste","3","Informatique","2023-08-17","","Активен","1772","2,96","2023","76,92","70","Средняя","2024-10-01"
"1456","Nom_1456","Prenom_1456","RH","3","Informatique","2019-09-01","","Активен","4792","6,92","2019","78,25","77,33","Средняя","2024-10-01"
"1457","Nom_1457","Prenom_1457","Developpeur","4","Data & Analytics","2020-06-20","","Активен","1713","6,11","2020","71,75","80,33","Высокая","2024-10-01"
"1458","Nom_1458","Prenom_1458","RH","5","Marketing","2023-06-14","","Активен","2981","3,13","2023","69","83","Высокая","2024-10-01"
"1459","Nom_1459","Prenom_1459","Manager","1","Ressources Humaines","2019-03-16","","Активен","3997","7,38","2019","80,67","68,67","Средняя","2024-10-01"
"1460","Nom_1460","Prenom_1460","RH","4","Data & Analytics","2020-01-21","","Активен","2262","6,53","2020","78,42","80,67","Высокая","2024-10-01"
"1462","Nom_1462","Prenom_1462","Developpeur","10","Direction Générale","2020-04-19","","Активен","4254","6,28","2020","69,92","59,33","Низкая","2024-10-01"
"1463","Nom_1463","Prenom_1463","Analyste","7","Service Client","2020-02-22","","Активен","4353","6,44","2020","75,83","78,33","Средняя","2024-10-01"
"1464","Nom_1464","Prenom_1464","Finance","9","Juridique","2019-12-13","","Активен","2107","6,63","2019","67,33","71,33","Средняя","2024-10-01"
"1465","Nom_1465","Prenom_1465","RH","5","Marketing","2023-04-02","","Активен","1989","3,33","2023","72","69","Средняя","2024-10-01"
"1466","Nom_1466","Prenom_1466","Analyste","10","Direction Générale","2020-10-01","","Активен","1487","5,83","2020","79,5","94","Высокая","2024-10-01"
"1467","Nom_1467","Prenom_1467","Finance","4","Data & Analytics","2021-07-27","","Активен","2007","5,01","2021","78,67","82,33","Высокая","2024-10-01"
"1468","Nom_1468","Prenom_1468","RH","8","Opérations","2021-08-12","","Активен","2694","4,97","2021","75,67","73,33","Средняя","2024-10-01"
